measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,571,Anxiety disorders,3,Rate,2004,1015.561036626356,1372.444190120329,716.2598879179421
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,1,Male,24,15-49 years,567,Depressive disorders,1,Number,2004,668308.3092655702,922466.230944265,457011.02301241306
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,2,Female,24,15-49 years,567,Depressive disorders,1,Number,2004,1131737.2674808907,1546082.943638611,784192.6598983683
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,1,Male,24,15-49 years,567,Depressive disorders,2,Percent,2004,0.039473183063836514,0.04930386452759455,0.029728726109680484
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,2,Female,24,15-49 years,567,Depressive disorders,2,Percent,2004,0.06849217206055606,0.08533262911553241,0.05309870189525222
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,1,Male,24,15-49 years,567,Depressive disorders,3,Rate,2004,664.0923608495254,916.6469556318283,454.1280199554825
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,2,Female,24,15-49 years,567,Depressive disorders,3,Rate,2004,1145.8181226457143,1565.3190071912736,793.9494325899004
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,1,Male,24,15-49 years,571,Anxiety disorders,1,Number,2004,423983.3124449126,589835.6577964613,284985.43292775925
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,2,Female,24,15-49 years,571,Anxiety disorders,1,Number,2004,832684.907460072,1157065.314882419,575609.6274968031
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,1,Male,24,15-49 years,571,Anxiety disorders,2,Percent,2004,0.025062885705235266,0.03247244860541423,0.018826358344434795
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,2,Female,24,15-49 years,571,Anxiety disorders,2,Percent,2004,0.05043018019448233,0.06369993826799039,0.03894702043745422
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,1,Male,24,15-49 years,571,Anxiety disorders,3,Rate,2004,421.30866101569916,586.1147453482122,283.1876341156087
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,2,Female,24,15-49 years,571,Anxiety disorders,3,Rate,2004,843.0450112728404,1171.4612966913116,582.771250630679
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,1,Male,24,15-49 years,567,Depressive disorders,1,Number,2005,76423.69001324203,107254.64616916834,52427.93352512027
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,2,Female,24,15-49 years,567,Depressive disorders,1,Number,2005,145664.845078844,202797.4708269196,97523.6695467216
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,1,Male,24,15-49 years,567,Depressive disorders,2,Percent,2005,0.027205757748683803,0.03516649090616982,0.020071719402052015
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,2,Female,24,15-49 years,567,Depressive disorders,2,Percent,2005,0.05894077758459301,0.07463896337378684,0.043928754259997746
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,1,Male,24,15-49 years,567,Depressive disorders,3,Rate,2005,519.929544014366,729.6802767112586,356.68039015923097
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,2,Female,24,15-49 years,567,Depressive disorders,3,Rate,2005,974.0325173276136,1356.0672852142186,652.1218300558633
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,1,Male,24,15-49 years,571,Anxiety disorders,1,Number,2005,60514.42555390595,89288.62478199773,38842.96368072879
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,2,Female,24,15-49 years,571,Anxiety disorders,1,Number,2005,133476.5730891468,196815.2718694704,83983.21431973304
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,1,Male,24,15-49 years,571,Anxiety disorders,2,Percent,2005,0.021549307720396503,0.029946587756535085,0.014899836221301723
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,2,Female,24,15-49 years,571,Anxiety disorders,2,Percent,2005,0.054013053382856134,0.07463226753647041,0.037174080622451124
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,1,Male,24,15-49 years,571,Anxiety disorders,3,Rate,2005,411.6948249826979,607.4529240936942,264.2584307456051
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,2,Female,24,15-49 years,571,Anxiety disorders,3,Rate,2005,892.5319106330277,1316.0654830873914,561.5794367737589
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,1,Male,24,15-49 years,571,Anxiety disorders,1,Number,2006,110369.71218177842,154281.2927231224,75411.82172697797
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,2,Female,24,15-49 years,571,Anxiety disorders,1,Number,2006,185317.02405334046,255935.10839450784,127026.25096974541
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,1,Male,24,15-49 years,571,Anxiety disorders,2,Percent,2006,0.017176233532606684,0.022222503610191294,0.012809075336040348
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,2,Female,24,15-49 years,571,Anxiety disorders,2,Percent,2006,0.031227391721368535,0.03974573745503845,0.024079158137039928
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,1,Male,24,15-49 years,571,Anxiety disorders,3,Rate,2006,247.84937525371612,346.4584736053577,169.34693886845056
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,2,Female,24,15-49 years,571,Anxiety disorders,3,Rate,2006,430.1302904945277,594.0384758703639,294.8344250030731
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,1,Male,24,15-49 years,567,Depressive disorders,1,Number,2006,666156.400255465,916835.1163352747,458205.43703575263
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,2,Female,24,15-49 years,567,Depressive disorders,1,Number,2006,1131517.9584900935,1545503.9411152129,783403.5846554673
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,1,Male,24,15-49 years,567,Depressive disorders,2,Percent,2006,0.040150333461557254,0.050198397858470786,0.03041115394492095
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,2,Female,24,15-49 years,567,Depressive disorders,2,Percent,2006,0.06877649175599264,0.08571830961463134,0.05338666510533849
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,1,Male,24,15-49 years,567,Depressive disorders,3,Rate,2006,657.8142654516066,905.3537853288515,452.467427880324
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,2,Female,24,15-49 years,567,Depressive disorders,3,Rate,2006,1139.467430913208,1556.36186950029,788.9073816970096
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,1,Male,24,15-49 years,571,Anxiety disorders,1,Number,2006,429332.4644333892,598188.252604363,289419.54310811014
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,2,Female,24,15-49 years,571,Anxiety disorders,1,Number,2006,839877.9363756507,1166401.2619429952,576054.0382957614
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,1,Male,24,15-49 years,571,Anxiety disorders,2,Percent,2006,0.02589832776338874,0.03375417605229583,0.019447552820205622
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,2,Female,24,15-49 years,571,Anxiety disorders,2,Percent,2006,0.05108824420116753,0.06497720588447399,0.039185712078257474
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,1,Male,24,15-49 years,571,Anxiety disorders,3,Rate,2006,423.9560253680246,590.6972684459934,285.79520377495487
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,2,Female,24,15-49 years,571,Anxiety disorders,3,Rate,2006,845.7784936261174,1174.5958067988963,580.1011023810438
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,24,15-49 years,567,Depressive disorders,1,Number,2006,57513.57787853507,78272.08641385706,39150.461457217236
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,567,Depressive disorders,1,Number,2006,93082.09275566081,126154.35620256352,63495.25713519597
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,24,15-49 years,567,Depressive disorders,2,Percent,2006,0.05404332995675925,0.06787672174901385,0.04057821940620413
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,567,Depressive disorders,2,Percent,2006,0.08966154747027479,0.1115363487571014,0.07002876259954621
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,24,15-49 years,567,Depressive disorders,3,Rate,2006,958.9421303306071,1305.055328841543,652.7680644820698
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,567,Depressive disorders,3,Rate,2006,1523.7178347583615,2065.0979881048597,1039.3927860370582
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,24,15-49 years,571,Anxiety disorders,1,Number,2006,33942.51212564838,46858.96719698122,23633.47868179606
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,571,Anxiety disorders,1,Number,2006,62394.500879480045,84028.84659860774,44331.09545318969
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,24,15-49 years,571,Anxiety disorders,2,Percent,2006,0.03191452224891222,0.04006478363265767,0.024692829348399482
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,571,Anxiety disorders,2,Percent,2006,0.06016577167715085,0.07315413480780412,0.048782878571535654
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,24,15-49 years,571,Anxiety disorders,3,Rate,2006,565.93427303867,781.2944262286198,394.04848785633743
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,571,Anxiety disorders,3,Rate,2006,1021.3738321340862,1375.5196988594403,725.682876014758
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,1,Male,24,15-49 years,567,Depressive disorders,1,Number,2006,76803.39918392763,107458.91318108917,52367.034090543995
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,2,Female,24,15-49 years,567,Depressive disorders,1,Number,2006,146315.36438448916,202305.20450822575,99310.90183937077
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,1,Male,24,15-49 years,567,Depressive disorders,2,Percent,2006,0.027056625080661898,0.03490076782828843,0.020021335947155525
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,2,Female,24,15-49 years,567,Depressive disorders,2,Percent,2006,0.058605020787874704,0.07400452650307661,0.04379874298113506
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,1,Male,24,15-49 years,567,Depressive disorders,3,Rate,2006,515.9462958173016,721.8824791278023,351.7888211855157
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,2,Female,24,15-49 years,567,Depressive disorders,3,Rate,2006,966.1492909595033,1335.861279608443,655.7695276930758
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,1,Male,24,15-49 years,571,Anxiety disorders,1,Number,2006,61266.46384926712,88706.09928632884,39211.836586227626
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,2,Female,24,15-49 years,571,Anxiety disorders,1,Number,2006,134440.72455233207,194694.66319429307,86565.84568589424
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,1,Male,24,15-49 years,571,Anxiety disorders,2,Percent,2006,0.021591674537410652,0.029469295118589076,0.015047216748814877
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,2,Female,24,15-49 years,571,Anxiety disorders,2,Percent,2006,0.05385934244490784,0.07312368906662081,0.037932333885151694
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,1,Male,24,15-49 years,571,Anxiety disorders,3,Rate,2006,411.57299568414004,595.905699871168,263.41544845441126
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,2,Female,24,15-49 years,571,Anxiety disorders,3,Rate,2006,887.7386954454846,1285.6073700125107,571.6114010484777
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,1,Male,24,15-49 years,571,Anxiety disorders,1,Number,2005,111517.42068569257,156477.14658731755,75717.33732593645
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,2,Female,24,15-49 years,571,Anxiety disorders,1,Number,2005,186784.47556227146,257469.96389053916,128479.06782312991
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,1,Male,24,15-49 years,571,Anxiety disorders,2,Percent,2005,0.017021074458802205,0.02207578693533286,0.012757257553774723
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,2,Female,24,15-49 years,571,Anxiety disorders,2,Percent,2005,0.03124570547435864,0.039489781487009774,0.023925169952055462
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,1,Male,24,15-49 years,571,Anxiety disorders,3,Rate,2005,249.5229921232973,350.12149290494307,169.41941849988135
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,2,Female,24,15-49 years,571,Anxiety disorders,3,Rate,2005,431.8571258818396,595.2862959941224,297.0514589023058
2,DALYs (Disability-Adjusted Life Years),100,High-income North America,1,Male,24,15-49 years,567,Depressive disorders,1,Number,2007,716429.7586007254,982423.1770674987,491020.1317165244
2,DALYs (Disability-Adjusted Life Years),100,High-income North America,2,Female,24,15-49 years,567,Depressive disorders,1,Number,2007,1238005.374497852,1690088.948760584,846824.6802484952
2,DALYs (Disability-Adjusted Life Years),100,High-income North America,1,Male,24,15-49 years,567,Depressive disorders,2,Percent,2007,0.039987352377736554,0.050104222263682927,0.030134001910068507
2,DALYs (Disability-Adjusted Life Years),100,High-income North America,2,Female,24,15-49 years,567,Depressive disorders,2,Percent,2007,0.07605143453778816,0.09382162718814406,0.05890914623929991
2,DALYs (Disability-Adjusted Life Years),100,High-income North America,1,Male,24,15-49 years,567,Depressive disorders,3,Rate,2007,866.3808841537925,1188.0476076584582,593.792274464915
2,DALYs (Disability-Adjusted Life Years),100,High-income North America,2,Female,24,15-49 years,567,Depressive disorders,3,Rate,2007,1513.222203358242,2065.8069630370082,1035.0794389915534
2,DALYs (Disability-Adjusted Life Years),100,High-income North America,1,Male,24,15-49 years,571,Anxiety disorders,1,Number,2007,463000.68552333285,646108.0723241302,317201.6039391538
2,DALYs (Disability-Adjusted Life Years),100,High-income North America,2,Female,24,15-49 years,571,Anxiety disorders,1,Number,2007,790594.8749749432,1101804.8060893381,539939.073217136
2,DALYs (Disability-Adjusted Life Years),100,High-income North America,1,Male,24,15-49 years,571,Anxiety disorders,2,Percent,2007,0.02585757493726117,0.03368570518731628,0.019344182773216784
2,DALYs (Disability-Adjusted Life Years),100,High-income North America,2,Female,24,15-49 years,571,Anxiety disorders,2,Percent,2007,0.048611857667016214,0.06280738960327165,0.037237547681061134
2,DALYs (Disability-Adjusted Life Years),100,High-income North America,1,Male,24,15-49 years,571,Anxiety disorders,3,Rate,2007,559.908265216375,781.3406356156861,383.59295210260035
2,DALYs (Disability-Adjusted Life Years),100,High-income North America,2,Female,24,15-49 years,571,Anxiety disorders,3,Rate,2007,966.3493740150891,1346.743342707596,659.9711203872952
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,1,Male,24,15-49 years,567,Depressive disorders,1,Number,2007,178676.4963237396,244652.69402771592,122617.48532208052
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,2,Female,24,15-49 years,567,Depressive disorders,1,Number,2007,261867.65197770533,357896.46263608057,179928.97392639852
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,1,Male,24,15-49 years,567,Depressive disorders,2,Percent,2007,0.028069770963923872,0.03506207576317372,0.021015599430161905
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,2,Female,24,15-49 years,567,Depressive disorders,2,Percent,2007,0.04411157820656191,0.054630692955727755,0.03409565833499853
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,1,Male,24,15-49 years,567,Depressive disorders,3,Rate,2007,401.81236838344444,550.1813637567159,275.745401304589
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,2,Female,24,15-49 years,567,Depressive disorders,3,Rate,2007,609.3657839108342,832.8247374811966,418.6945558830098
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,1,Male,24,15-49 years,571,Anxiety disorders,1,Number,2007,108689.21169680131,150716.52577418173,74329.93303737603
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,2,Female,24,15-49 years,571,Anxiety disorders,1,Number,2007,183207.33421937792,252762.42978660567,126609.08294440205
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,1,Male,24,15-49 years,571,Anxiety disorders,2,Percent,2007,0.01708748756956928,0.022144942077634833,0.01284698471991197
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,2,Female,24,15-49 years,571,Anxiety disorders,2,Percent,2007,0.030890086495100867,0.03917365620548072,0.02383517933827604
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,1,Male,24,15-49 years,571,Anxiety disorders,3,Rate,2007,244.42313604858234,338.9352568572967,167.15509342323475
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,2,Female,24,15-49 years,571,Anxiety disorders,3,Rate,2007,426.3232972521179,588.1779402949526,294.61921889159424
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,24,15-49 years,567,Depressive disorders,1,Number,2007,57838.01500655126,79430.67369924508,39879.81260285326
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,567,Depressive disorders,1,Number,2007,93440.02805281887,128186.4926640645,64639.71653885198
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,24,15-49 years,567,Depressive disorders,2,Percent,2007,0.05405472864197682,0.06763409556916225,0.040804678747669056
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,567,Depressive disorders,2,Percent,2007,0.08936338561158198,0.11038112155866123,0.06975767214122154
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,24,15-49 years,567,Depressive disorders,3,Rate,2007,954.7255697246219,1311.1531436985292,658.2915544985015
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,567,Depressive disorders,3,Rate,2007,1515.5086900799304,2079.0634124536377,1048.3949350224796
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,24,15-49 years,571,Anxiety disorders,1,Number,2007,34263.65858237081,46868.91784951714,23916.918894611434
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,571,Anxiety disorders,1,Number,2007,62752.67923073514,84744.68013953711,44744.07313008959
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,24,15-49 years,571,Anxiety disorders,2,Percent,2007,0.03204483633070963,0.04026621601586055,0.024830338450497064
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,571,Anxiety disorders,2,Percent,2007,0.06008406031246942,0.07323029271130486,0.04867575871802575
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,24,15-49 years,571,Anxiety disorders,3,Rate,2007,565.5863355130474,773.6599240341906,394.7938741523047
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,571,Anxiety disorders,3,Rate,2007,1017.7889784688308,1374.4783886078708,725.7064565508455
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,1,Male,24,15-49 years,567,Depressive disorders,1,Number,2007,664570.4453629383,911458.078922552,456861.13076595834
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,2,Female,24,15-49 years,567,Depressive disorders,1,Number,2007,1131898.034629576,1555832.0310385972,786708.7076289299
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,1,Male,24,15-49 years,567,Depressive disorders,2,Percent,2007,0.040429371730377014,0.05057650386877703,0.030759425609636546
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,2,Female,24,15-49 years,567,Depressive disorders,2,Percent,2007,0.06898691331934848,0.08634632840845682,0.053727575984741746
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,1,Male,24,15-49 years,567,Depressive disorders,3,Rate,2007,655.4570260373887,898.9590282517925,450.59608078176757
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,2,Female,24,15-49 years,567,Depressive disorders,3,Rate,2007,1138.4098269714664,1564.7827092755272,791.2346309726452
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,1,Male,24,15-49 years,571,Anxiety disorders,1,Number,2007,434265.19416040095,610056.7354634668,292111.83844280127
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,2,Female,24,15-49 years,571,Anxiety disorders,1,Number,2007,844532.9767181339,1182318.848294348,573788.6349273255
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,1,Male,24,15-49 years,571,Anxiety disorders,2,Percent,2007,0.026439553513247876,0.0344459206877676,0.019778718001640865
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,2,Female,24,15-49 years,571,Anxiety disorders,2,Percent,2007,0.05150768290146311,0.06632466246210564,0.03931161541253894
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,1,Male,24,15-49 years,571,Anxiety disorders,3,Rate,2007,428.31000785849784,601.6908761607442,288.10603636077747
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,2,Female,24,15-49 years,571,Anxiety disorders,3,Rate,2007,849.3915622108332,1189.1207108176925,577.0896323002962
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,1,Male,24,15-49 years,567,Depressive disorders,1,Number,2007,76466.6642933664,107768.27157969122,52816.37904231673
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,2,Female,24,15-49 years,567,Depressive disorders,1,Number,2007,145462.02994787582,200483.07625902328,97824.36317716182
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,1,Male,24,15-49 years,567,Depressive disorders,2,Percent,2007,0.026527979055230154,0.03451795884173811,0.019477779099040304
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,2,Female,24,15-49 years,567,Depressive disorders,2,Percent,2007,0.05758230524179743,0.07239311217631299,0.0432899054163372
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,1,Male,24,15-49 years,567,Depressive disorders,3,Rate,2007,507.6278736663503,715.425199415196,350.6242417629974
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,2,Female,24,15-49 years,567,Depressive disorders,3,Rate,2007,948.9681278888256,1307.9155407022167,638.1885555936
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,1,Male,24,15-49 years,571,Anxiety disorders,1,Number,2007,61925.595821501935,88585.0264999014,40651.48709298051
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,2,Female,24,15-49 years,571,Anxiety disorders,1,Number,2007,134632.57938312137,192374.31613311468,88621.29235518957
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,1,Male,24,15-49 years,571,Anxiety disorders,2,Percent,2007,0.02149390844455952,0.028696178219640826,0.015513237746055522
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,2,Female,24,15-49 years,571,Anxiety disorders,2,Percent,2007,0.05331165591379578,0.07137166049940903,0.0387143979838618
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,1,Male,24,15-49 years,571,Anxiety disorders,3,Rate,2007,411.0962446562202,588.0762428487855,269.86698249599203
2,DALYs (Disability-Adjusted Life Years),96,Southern Latin America,2,Female,24,15-49 years,571,Anxiety disorders,3,Rate,2007,878.3187396451569,1255.0154476749133,578.1493763529088
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,1,Male,24,15-49 years,567,Depressive disorders,1,Number,2009,177772.50952998915,243520.84247779587,121334.57438373996
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,2,Female,24,15-49 years,567,Depressive disorders,1,Number,2009,258139.89378990655,351491.9318986657,176341.75782390035
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,1,Male,24,15-49 years,567,Depressive disorders,2,Percent,2009,0.02828365529835001,0.03566583100038681,0.021075563050453033
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,2,Female,24,15-49 years,567,Depressive disorders,2,Percent,2009,0.04367275864256622,0.05412774006279196,0.033866349612243024
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,1,Male,24,15-49 years,567,Depressive disorders,3,Rate,2009,401.3435702109821,549.7786164982809,273.9279059622284
2,DALYs (Disability-Adjusted Life Years),65,High-income Asia Pacific,2,Female,24,15-49 years,567,Depressive disorders,3,Rate,2009,605.1943353848269,824.052892388924,413.4232464420443
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,24,15-49 years,571,Anxiety disorders,1,Number,2010,35145.38297121512,48049.9829058026,24088.578589977697
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,571,Anxiety disorders,1,Number,2010,63753.37038790739,86935.75119766594,45030.903134828026
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,24,15-49 years,571,Anxiety disorders,2,Percent,2010,0.03269016979889866,0.041215156622713904,0.025143863848362848
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,571,Anxiety disorders,2,Percent,2010,0.060142696616626586,0.07272867915659754,0.04835410827815757
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,24,15-49 years,571,Anxiety disorders,3,Rate,2010,563.5915874192251,770.5298349865066,386.28460123247106
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,571,Anxiety disorders,3,Rate,2010,1007.2455758860632,1373.5062201007886,711.4475310831954
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,24,15-49 years,567,Depressive disorders,1,Number,2009,58403.97504397343,80465.15972224789,39718.18309680231
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,567,Depressive disorders,1,Number,2009,93476.96427204306,127121.60606178318,63591.612245458746
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,24,15-49 years,567,Depressive disorders,2,Percent,2009,0.05408335442084911,0.06822478201443015,0.040959833630346804
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,567,Depressive disorders,2,Percent,2009,0.08841004338991602,0.10956114522558169,0.06797287250188169
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,24,15-49 years,567,Depressive disorders,3,Rate,2009,945.5511756336025,1302.7182878499648,643.031141166947
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,24,15-49 years,567,Depressive disorders,3,Rate,2009,1489.763231955557,2025.9653934292685,1013.4737100399491
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,1,Male,24,15-49 years,567,Depressive disorders,1,Number,2010,658347.0413983555,905519.896487552,449812.3734427689
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,2,Female,24,15-49 years,567,Depressive disorders,1,Number,2010,1133557.317907965,1553199.519738489,787192.0523300909
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,1,Male,24,15-49 years,567,Depressive disorders,2,Percent,2010,0.041958288096341036,0.0527137948946213,0.031952012135806604
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,2,Female,24,15-49 years,567,Depressive disorders,2,Percent,2010,0.07003820043169211,0.08766082247441406,0.05465466542215178
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,1,Male,24,15-49 years,567,Depressive disorders,3,Rate,2010,652.7777464422498,897.8596397004171,446.00718009476213
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,2,Female,24,15-49 years,567,Depressive disorders,3,Rate,2010,1143.857911363898,1567.3133863741011,794.3452374180384
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,1,Male,24,15-49 years,571,Anxiety disorders,1,Number,2010,444151.53166616627,630337.0105321589,294152.2389582773
2,DALYs (Disability-Adjusted Life Years),73,Western Europe,2,Female,24,15-49 years,571,Anxiety disorders,1,Number,2010,852166.7517392198,1204255.9847993404,565179.861471761
